id,found_at,status,title,company,location,source,visa_sponsorship,dol_h1b_sponsor,dol_h1b_lca_count,dol_h1b_worker_positions,dol_h1b_role_lca_count,dol_h1b_employer,h1bgrader_url,url
amazon_10510463,2026-09-12 23:03:03 UTC,To Apply,"Sr. Mech Product Manager-Tech, Data Center Engineering","Amazon Data Services, Inc.","Seattle, Washington, USA",Amazon,Not stated,Yes,1187,3536,96,Amazon Data Services,https://h1bgrader.com/jobs/search?keyword=Amazon+Data+Services%2C+Inc.&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10510463/sr-mech-product-manager-tech-data-center-engineering
amazon_10509699,2026-09-12 23:03:03 UTC,To Apply,"Sr. Mech Product Manager-Tech, Data Center Engineering","Amazon Web Services, Inc.","Austin, Texas, USA",Amazon,Not stated,Yes,2440,9466,93,Amazon Web Services,https://h1bgrader.com/jobs/search?keyword=Amazon+Web+Services%2C+Inc.&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10509699/sr-mech-product-manager-tech-data-center-engineering
amazon_10394324,2026-09-12 23:03:03 UTC,To Apply,"Principal Product Manager - AI/ML Training, Annapurna Labs",Annapurna Labs (U.S.) Inc.,"Cupertino, California, USA",Amazon,Not stated,Yes,142,457,0,Annapurna Labs U S,https://h1bgrader.com/jobs/search?keyword=Annapurna+Labs+%28U.S.%29+Inc.&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10394324/principal-product-manager-ai-ml-training-annapurna-labs
amazon_10526739,2026-09-12 23:03:03 UTC,To Apply,"Sr. Product Manager - AI/ML Training, Annapurna Labs",Annapurna Labs (U.S.) Inc.,"Cupertino, California, USA",Amazon,Not stated,Yes,142,457,0,Annapurna Labs U S,https://h1bgrader.com/jobs/search?keyword=Annapurna+Labs+%28U.S.%29+Inc.&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10526739/sr-product-manager-ai-ml-training-annapurna-labs
amazon_3161093,2026-09-12 23:03:03 UTC,To Apply,"Principal Product Manager - Kernels, AI/ML, Annapurna Labs",Annapurna Labs (U.S.) Inc.,"Cupertino, California, USA",Amazon,Not stated,Yes,142,457,0,Annapurna Labs U S,https://h1bgrader.com/jobs/search?keyword=Annapurna+Labs+%28U.S.%29+Inc.&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/3161093/principal-product-manager-kernels-ai-ml-annapurna-labs
amazon_10517482,2026-09-12 23:03:03 UTC,To Apply,"Sr. Product Manager - Tech, AI, R2L AI Product",Amazon.com Services LLC,"Bellevue, Washington, USA",Amazon,Not stated,Yes,13712,43875,646,Amazon Com Services,https://h1bgrader.com/jobs/search?keyword=Amazon.com+Services+LLC&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10517482/sr-product-manager-tech-ai-r2l-ai-product
amazon_10517477,2026-09-12 23:03:03 UTC,To Apply,"Sr. Product Manager - Tech, AI, Sub Same Day",Amazon.com Services LLC,"Bellevue, Washington, USA",Amazon,Not stated,Yes,13712,43875,646,Amazon Com Services,https://h1bgrader.com/jobs/search?keyword=Amazon.com+Services+LLC&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10517477/sr-product-manager-tech-ai-sub-same-day
amazon_10485102,2026-09-12 23:03:03 UTC,To Apply,"Sr. Product Manager - Tech, AI, Sub Same Day",Amazon.com Services LLC,"Bellevue, Washington, USA",Amazon,Not stated,Yes,13712,43875,646,Amazon Com Services,https://h1bgrader.com/jobs/search?keyword=Amazon.com+Services+LLC&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10485102/sr-product-manager-tech-ai-sub-same-day
amazon_10522877,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager - Technical, AI/ML & Accelerated Computing ","Amazon Development Center U.S., Inc.","Seattle, Washington, USA",Amazon,Not stated,Yes,2434,5834,76,Amazon Development Center U S,https://h1bgrader.com/jobs/search?keyword=Amazon+Development+Center+U.S.%2C+Inc.&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10522877/senior-product-manager-technical-ai-ml-accelerated-computing
amazon_10512880,2026-09-12 23:03:03 UTC,To Apply,"Sr. Product Manager - Tech AI, Amazon Robotics - S&O - PACE",Amazon.com Services LLC,"Arlington, Virginia, USA",Amazon,Not stated,Yes,13712,43875,646,Amazon Com Services,https://h1bgrader.com/jobs/search?keyword=Amazon.com+Services+LLC&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10512880/sr-product-manager-tech-ai-amazon-robotics-s-o-pace
amazon_10425819,2026-09-12 23:03:03 UTC,To Apply,"Product Manager - Technical, AI Voice, Ring & Blink Customer Service Technology",Amazon.com Services LLC,"Hawthorne, California, USA",Amazon,Not stated,Yes,13712,43875,841,Amazon Com Services,https://h1bgrader.com/jobs/search?keyword=Amazon.com+Services+LLC&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10425819/product-manager-technical-ai-voice-ring-blink-customer-service-technology
amazon_10522689,2026-09-12 23:03:03 UTC,To Apply,"Principal Product Manager - AI & Cloud Media Services, AWS Elemental Media Services, Elemental Media Services","Amazon Data Services, Inc.","Seattle, Washington, USA",Amazon,Not stated,Yes,1187,3536,17,Amazon Data Services,https://h1bgrader.com/jobs/search?keyword=Amazon+Data+Services%2C+Inc.&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10522689/principal-product-manager-ai-cloud-media-services-aws-elemental-media-services-elemental-media-services
amazon_10501144,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager - Tech, AI Cost Governance, AWS Insights and Optimizations","Amazon Development Center U.S., Inc.","Seattle, Washington, USA",Amazon,Not stated,Yes,2434,5834,55,Amazon Development Center U S,https://h1bgrader.com/jobs/search?keyword=Amazon+Development+Center+U.S.%2C+Inc.&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10501144/senior-product-manager-tech-ai-cost-governance-aws-insights-and-optimizations
amazon_10496585,2026-09-12 23:03:03 UTC,To Apply,"Product Manager - Tech, Ring & Blink Core App",Amazon.com Services LLC,"North Reading, Massachusetts, USA",Amazon,Not stated,Yes,13712,43875,647,Amazon Com Services,https://h1bgrader.com/jobs/search?keyword=Amazon.com+Services+LLC&limit=25&location=&page=1,https://www.amazon.jobs/en/jobs/10496585/product-manager-tech-ring-blink-core-app
netflix_790315472265,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Ads Platform - Ads Reporting",Netflix,"New York,New York,United States of America",Netflix,Not stated,Yes,341,689,13,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790315472265
netflix_790318344742,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Ads Platform - Experimentation & Incrementality Measurement",Netflix,"Los Gatos,California,United States of America, Seattle,Washington,United States of America, New York,New York,United States of America, Los Angeles,California,United States of America",Netflix,Not stated,Yes,341,689,13,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790318344742
netflix_790318333203,2026-09-12 23:03:03 UTC,To Apply,Product Manager - Enterprise Support,Netflix,USA - Remote,Netflix,Not stated,Yes,341,689,12,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790318333203
netflix_790318185566,2026-09-12 23:03:03 UTC,To Apply,Product Manager - Localization Innovation,Netflix,USA - Remote,Netflix,Not stated,Yes,341,689,11,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790318185566
netflix_790317756596,2026-09-12 23:03:03 UTC,To Apply,Technology Product Manager 6 - TV Platform and Device Technologies,Netflix,"Los Gatos,California,United States of America",Netflix,Not stated,Yes,341,689,17,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790317756596
netflix_790317534842,2026-09-12 23:03:03 UTC,To Apply,"Product Manager - Games, Social Platform (L5)",Netflix,USA - Remote,Netflix,Not stated,Yes,341,689,13,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790317534842
netflix_790317534955,2026-09-12 23:03:03 UTC,To Apply,"Product Manager - Games, Cloud Infrastructure (L5)",Netflix,USA - Remote,Netflix,Not stated,Yes,341,689,13,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790317534955
netflix_790317535096,2026-09-12 23:03:03 UTC,To Apply,"Product Manager - Games, Kids (L5)",Netflix,USA - Remote,Netflix,Not stated,Yes,341,689,12,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790317535096
netflix_790315763934,2026-09-12 23:03:03 UTC,To Apply,"Product Manager L6, Data Platform - Analytics Experience",Netflix,USA - Remote,Netflix,Not stated,Yes,341,689,16,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790315763934
netflix_790317257508,2026-09-12 23:03:03 UTC,To Apply,Product Manager - Content Finance,Netflix,"Los Angeles,California,United States of America, Los Gatos,California,United States of America",Netflix,Not stated,Yes,341,689,15,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790317257508
netflix_790317110119,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Personalization",Netflix,"Los Gatos,California,United States of America, Seattle,Washington,United States of America, Los Angeles,California,United States of America",Netflix,Not stated,Yes,341,689,11,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790317110119
netflix_790314437389,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Ads (Live Ad Serving)",Netflix,"Los Gatos,California,United States of America, Seattle,Washington,United States of America, New York,New York,United States of America, Los Angeles,California,United States of America",Netflix,Not stated,Yes,341,689,13,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790314437389
netflix_790316232735,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Plans Innovation",Netflix,"Los Gatos,California,United States of America",Netflix,Not stated,Yes,341,689,11,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790316232735
netflix_790315558738,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Partner Commerce",Netflix,"Los Gatos,California,United States of America",Netflix,Not stated,Yes,341,689,11,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790315558738
netflix_790315424138,2026-09-12 23:03:03 UTC,To Apply,"Product Manager - Games, TV as a Platform (L5)",Netflix,USA - Remote,Netflix,Not stated,Yes,341,689,13,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790315424138
netflix_790316792684,2026-09-12 23:03:03 UTC,To Apply,"Product Manager (L5), Privacy & Data Protection Engineering",Netflix,USA - Remote,Netflix,Not stated,Yes,341,689,24,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790316792684
netflix_790316459390,2026-09-12 23:03:03 UTC,To Apply,"Manager, Member Innovation - Data Engineering",Netflix,USA - Remote,Netflix,Not stated,Yes,341,689,13,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790316459390
netflix_790314514999,2026-09-12 23:03:03 UTC,To Apply,"Manager, Data Engineering",Netflix,"Los Angeles,California,United States of America, Los Gatos,California,United States of America",Netflix,Not stated,Yes,341,689,13,Netflix,https://h1bgrader.com/jobs/search?keyword=Netflix&limit=25&location=&page=1,https://explore.jobs.netflix.net/careers/job/790314514999
google_80879399473160902,2026-09-12 23:03:03 UTC,To Apply,"Software Engineer, Site Reliability Engineering",Google,"Sunnyvale, CA, USA",Google,Not stated,Yes,7339,8626,4828,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/80879399473160902
google_142949906057700038,2026-09-12 23:03:03 UTC,To Apply,"Group Product Manager, AI Infra Hardware",Google,"Sunnyvale, CA, USA; Seattle, WA, USA",Google,Not stated,Yes,7339,8626,195,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/142949906057700038
google_86515955638641350,2026-09-12 23:03:03 UTC,To Apply,"Staff Site Reliability Engineer, AQI Data SRE",Google,"Pittsburgh, PA, USA",Google,Not stated,Yes,7339,8626,197,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/86515955638641350
google_82494378043417286,2026-09-12 23:03:03 UTC,To Apply,"Staff Site Reliability Engineer, Semantic Understanding",Google,"San Jose, CA, USA",Google,Not stated,Yes,7339,8626,159,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/82494378043417286
google_119459896692220614,2026-09-12 23:03:03 UTC,To Apply,"Senior Staff Site Reliability Engineer, AViD, YouTube Ads",Google,"Mountain View, CA, USA",Google,Not stated,Yes,7339,8626,368,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/119459896692220614
google_102154047527494342,2026-09-12 23:03:03 UTC,To Apply,"Staff Software Engineer, Site Reliability Engineering",Google,"San Jose, CA, USA; Seattle, WA, USA",Google,Not stated,Yes,7339,8626,4837,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/102154047527494342
google_143563923172270790,2026-09-12 23:03:03 UTC,To Apply,"Staff Software Engineer, Health Site Reliability Engineering",Google,"San Francisco, CA, USA",Google,Not stated,Yes,7339,8626,4837,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/143563923172270790
google_108838152658920134,2026-09-12 23:03:03 UTC,To Apply,"Senior Software Engineer, Site Reliability Engineering",Google,"Seattle, WA, USA; Kirkland, WA, USA",Google,Not stated,Yes,7339,8626,4877,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/108838152658920134
google_116114649744581318,2026-09-12 23:03:03 UTC,To Apply,"Senior Software Engineer, Site Reliability Engineering",Google,"Cambridge, MA, USA",Google,Not stated,Yes,7339,8626,4877,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/116114649744581318
google_108298470690824902,2026-09-12 23:03:03 UTC,To Apply,"Manager, Software Engineer, Site Reliability Engineering",Google,"San Francisco, CA, USA",Google,Not stated,Yes,7339,8626,4858,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/108298470690824902
google_134652664896987846,2026-09-12 23:03:03 UTC,To Apply,"Manager, Software Engineer, Site Reliability Engineering",Google,"Houston, TX, USA",Google,Not stated,Yes,7339,8626,4858,Google,https://h1bgrader.com/jobs/search?keyword=Google&limit=25&location=&page=1,https://www.google.com/about/careers/applications/jobs/results/134652664896987846
